x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
1474.376 469.278 21.578 0 20.503 0 18.829 0 17.8 0 16.765 0 15.295 0 14.592 0 14.327 0 1.075 0 1.674 0 2.064 0 1.035 0 -0.13028 0 1 0.00833
1675.861 1095.585 21.985 0 20.012 0 17.725 0 16.374 0 15.053 0 13.098 0 12.09 0 11.745 0 1.973 0 2.287 0 2.672 0 1.321 0 0.32636 0 1 0.84167
1078.908 456.027 19.099 0 18.34 0 17.005 0 16.175 0 15.345 0 14.187 0 13.633 0 13.427 0 0.759 0 1.335 0 1.66 0 0.83 0 -0.2022 0 1 0
133.44 836.659 17.926 0 17.327 0 16.181 0 15.485 0 14.811 0 13.882 0 13.393 0 13.242 0 0.599 0 1.146 0 1.37 0 0.674 0 -0.22612 0 1 0.00833
686.857 538.456 22.994 0 21.935 0 20.32 0 19.337 0 18.374 0 17.003 0 16.317 0 16.079 0 1.059 0 1.615 0 1.946 0 0.963 0 -0.1038 0 1 0.00833
1653.515 123.919 21.695 0 20.808 0 19.314 0 18.385 0 17.453 0 16.146 0 15.532 0 15.296 0 0.887 0 1.494 0 1.861 0 0.932 0 -0.18868 0 1 0
438.595 1838.911 18.759 0 17.624 0 16.311 0 15.374 0 14.422 0 13.352 0 12.659 0 12.509 0 1.135 0 1.313 0 1.889 0 0.952 0 0.18964 0 1 0
571.053 916.549 22.034 0 21.025 0 19.424 0 18.441 0 17.464 0 16.083 0 15.42 0 15.173 0 1.009 0 1.601 0 1.96 0 0.977 0 -0.14372 0 1 0.1
1135.302 511.969 23.477 0 22.297 0 20.615 0 19.599 0 18.614 0 17.202 0 16.485 0 16.242 0 1.18 0 1.682 0 2.001 0 0.985 0 -0.03104 0 1 0.08333
590.343 1702.011 24.119 0 22.117 0 19.771 0 18.363 0 16.985 0 14.957 0 13.948 0 13.583 0 2.002 0 2.346 0 2.786 0 1.378 0 0.31288 0 1 0
2029.857 81.618 22.728 0 21.457 0 19.865 0 18.901 0 18.02 0 16.745 0 16.02 0 15.817 0 1.271 0 1.592 0 1.845 0 0.881 0 0.12476 0 1 0
1822.108 621.926 23.391 0 22.101 0 20.473 0 19.41 0 18.462 0 17.15 0 16.342 0 16.112 0 1.29 0 1.628 0 2.011 0 0.948 0 0.11784 0 1 0
676.774 974.408 22.391 0 21.553 0 20.083 0 19.114 0 18.085 0 16.643 0 16.024 0 15.749 0 0.838 0 1.47 0 1.998 0 1.029 0 -0.2204 0 1 0.025
439.634 882.186 22.631 0 21.739 0 20.196 0 19.181 0 18.103 0 16.588 0 15.936 0 15.646 0 0.892 0 1.543 0 2.093 0 1.078 0 -0.21896 0 1 0.00833
45.3 1484.213 21.605 0 20.299 0 18.76 0 17.736 0 16.787 0 15.677 0 15.057 0 14.831 0 1.306 0 1.539 0 1.973 0 0.949 0 0.19792 0 1 0.375
460.229 1067.824 16.835 0 16.642 0 15.795 0 15.264 0 14.746 0 14.056 0 13.635 0 13.539 0 0.193 0 0.847 0 1.049 0 0.518 0 -0.41684 0 1 0.04167
438.106 1799.8 22.638 0 21.716 0 20.232 0 19.322 0 18.435 0 17.167 0 16.456 0 16.246 0 0.922 0 1.484 0 1.797 0 0.887 0 -0.14648 0 1 0.00833
281.438 1136.227 22.3 0 21.433 0 19.908 0 18.964 0 18.019 0 16.677 0 15.974 0 15.742 0 0.867 0 1.525 0 1.889 0 0.945 0 -0.231 0 1 0.00833
357.686 1206.355 22.925 0 21.684 0 20.148 0 19.149 0 18.27 0 17.043 0 16.247 0 16.046 0 1.241 0 1.536 0 1.878 0 0.879 0 0.13508 0 1 0.00833
1292.87 1975.894 22.706 0 21.513 0 20.009 0 19.048 0 18.192 0 16.958 0 16.158 0 15.965 0 1.193 0 1.504 0 1.817 0 0.856 0 0.11012 0 1 0
756.216 1515.31 20.626 0 20.012 0 18.763 0 17.998 0 17.247 0 16.198 0 15.607 0 15.439 0 0.614 0 1.249 0 1.516 0 0.751 0 -0.28528 0 1 0.00833
1078.344 1205.804 23.275 0 22.314 0 20.75 0 19.79 0 18.839 0 17.482 0 16.757 0 16.526 0 0.961 0 1.564 0 1.911 0 0.951 0 -0.16508 0 1 0
1628.899 1951.39 23.946 0 22.481 0 20.837 0 19.742 0 18.644 0 17.423 0 16.782 0 16.526 0 1.465 0 1.644 0 2.193 0 1.098 0 0.28132 0 1 0.00833
1594.967 716.346 21.261 0 20.109 0 18.696 0 17.778 0 16.989 0 15.896 0 15.142 0 14.975 0 1.152 0 1.413 0 1.707 0 0.789 0 0.13464 0 1 0.06667
793.506 1864.981 20.006 0 19.514 0 18.35 0 17.62 0 16.889 0 15.882 0 15.346 0 15.181 0 0.492 0 1.164 0 1.461 0 0.731 0 -0.34608 0 1 0
644.044 1525.281 23.229 0 22.206 0 20.642 0 19.683 0 18.748 0 17.407 0 16.669 0 16.444 0 1.023 0 1.564 0 1.894 0 0.935 0 -0.10308 0 1 0.01667
1347.751 1172.301 14.714 0 14.531 0 13.786 0 13.309 0 12.842 0 12.225 0 11.862 0 11.775 0 0.183 0 0.745 0 0.944 0 0.467 0 -0.3534 0 1 0.14167
1898.265 1219.614 21.012 0 20.341 0 18.982 0 18.113 0 17.221 0 15.978 0 15.375 0 15.154 0 0.671 0 1.359 0 1.761 0 0.892 0 -0.30748 0 1 0.00833
1012.423 705.486 21.991 0 21.283 0 19.886 0 18.982 0 18.044 0 16.737 0 16.134 0 15.896 0 0.708 0 1.397 0 1.842 0 0.938 0 -0.29784 0 1 0.06667
233.418 576.844 19.706 0 19.097 0 17.864 0 17.066 0 16.242 0 15.101 0 14.56 0 14.356 0 0.609 0 1.233 0 1.622 0 0.824 0 -0.27876 0 1 0
1053.196 229.41 21.041 0 20.247 0 18.818 0 17.887 0 16.911 0 15.546 0 14.944 0 14.687 0 0.794 0 1.429 0 1.907 0 0.976 0 -0.23488 0 1 0.01667
755.723 1422.482 20.053 0 17.492 0 14.984 0 13.512 0 12.079 0 9.965 0 8.76 0 8.396 0 2.561 0 2.508 0 2.905 0 1.433 0 0.75524 0 1 0.00833
1930.295 1174.814 23.389 0 22.342 0 20.6 0 19.472 0 18.283 0 16.602 0 15.872 0 15.55 0 1.047 0 1.742 0 2.317 0 1.189 0 -0.20724 0 1 0.16667
1361.577 187.976 23.665 0 22.604 0 20.858 0 19.723 0 18.525 0 16.827 0 16.094 0 15.767 0 1.061 0 1.746 0 2.333 0 1.198 0 -0.19612 0 1 0
561.415 649.94 19.885 0 19.39 0 18.241 0 17.507 0 16.762 0 15.738 0 15.224 0 15.05 0 0.495 0 1.149 0 1.479 0 0.745 0 -0.33228 0 1 0
1822.313 2023.643 19.262 0 18.696 0 17.514 0 16.785 0 16.077 0 15.084 0 14.511 0 14.355 0 0.566 0 1.182 0 1.437 0 0.708 0 -0.28504 0 1 0
41.224 529.572 21.663 0 20.554 0 19.067 0 18.147 0 17.299 0 16.071 0 15.32 0 15.129 0 1.109 0 1.487 0 1.768 0 0.848 0 0.03836 0 1 0.08333
40.454 1923.061 22.519 0 21.677 0 20.138 0 19.159 0 18.162 0 16.746 0 16.045 0 15.79 0 0.842 0 1.539 0 1.976 0 0.997 0 -0.26608 0 1 0.025
270.766 1895.152 18.358 0 17.889 0 16.824 0 16.141 0 15.45 0 14.499 0 14.017 0 13.855 0 0.469 0 1.065 0 1.374 0 0.691 0 -0.2978 0 1 0
773.937 498.474 23.324 0 22.439 0 20.848 0 19.845 0 18.815 0 17.365 0 16.679 0 16.416 0 0.885 0 1.591 0 2.033 0 1.03 0 -0.26052 0 1 0
1096.549 129.712 22.386 0 21.464 0 19.873 0 18.847 0 17.776 0 16.268 0 15.598 0 15.314 0 0.922 0 1.591 0 2.097 0 1.071 0 -0.22352 0 1 0.01667
1637.948 499.05 22.697 0 21.809 0 20.267 0 19.268 0 18.219 0 16.747 0 16.106 0 15.827 0 0.888 0 1.542 0 2.048 0 1.049 0 -0.22224 0 1 0
545.139 1401.779 22.06 0 20.79 0 19.258 0 18.219 0 17.242 0 16.043 0 15.328 0 15.118 0 1.27 0 1.532 0 2.016 0 0.977 0 0.16696 0 1 0.01667
348.716 1924.357 20.794 0 20.178 0 18.905 0 18.094 0 17.268 0 16.123 0 15.567 0 15.366 0 0.616 0 1.273 0 1.637 0 0.826 0 -0.30056 0 1 0.00833
1022.031 460.51 23.443 0 22.347 0 20.556 0 19.405 0 18.201 0 16.493 0 15.739 0 15.413 0 1.096 0 1.791 0 2.355 0 1.204 0 -0.19352 0 1 0.10833
322.072 368.627 22.404 0 21.402 0 19.862 0 18.908 0 17.987 0 16.661 0 15.91 0 15.688 0 1.002 0 1.54 0 1.875 0 0.921 0 -0.1068 0 1 0.00833
2022.686 316.783 23.787 0 22.429 0 20.823 0 19.718 0 18.611 0 17.334 0 16.644 0 16.403 0 1.358 0 1.606 0 2.212 0 1.107 0 0.20168 0 1 0.00833
1544.849 1747.279 23.664 0 22.255 0 20.606 0 19.471 0 18.31 0 16.994 0 16.308 0 16.052 0 1.409 0 1.649 0 2.296 0 1.161 0 0.22172 0 1 0.025
494.517 95.926 15.998 0 15.648 0 14.73 0 14.148 0 13.57 0 12.789 0 12.371 0 12.247 0 0.35 0 0.918 0 1.16 0 0.578 0 -0.31096 0 1 0
813.124 2019.721 20.725 0 20.035 0 18.744 0 17.957 0 17.19 0 16.114 0 15.523 0 15.349 0 0.69 0 1.291 0 1.554 0 0.767 0 -0.23952 0 1 0
1670.67 1863.519 19.482 0 18.985 0 17.855 0 17.141 0 16.424 0 15.439 0 14.938 0 14.772 0 0.497 0 1.13 0 1.431 0 0.717 0 -0.3166 0 1 0.05
1070.295 1030.108 21.841 0 20.611 0 19.134 0 18.138 0 17.229 0 16.081 0 15.348 0 15.163 0 1.23 0 1.477 0 1.905 0 0.909 0 0.16656 0 1 0.00833
1604.412 1831.475 22.289 0 21.332 0 19.711 0 18.676 0 17.605 0 16.09 0 15.401 0 15.118 0 0.957 0 1.621 0 2.106 0 1.071 0 -0.21012 0 1 0.05
488.295 1966.053 24.228 0 22.729 0 20.97 0 19.811 0 18.74 0 17.282 0 16.406 0 16.162 0 1.499 0 1.759 0 2.23 0 1.071 0 0.23252 0 1 0
344.266 824.93 19.041 0 17.637 0 15.783 0 14.694 0 13.632 0 12.068 0 11.212 0 10.951 0 1.404 0 1.854 0 2.151 0 1.062 0 0.06912 0 1 0.04167
606.479 646.761 24.023 0 21.615 0 18.904 0 17.277 0 15.649 0 13.237 0 12.018 0 11.58 0 2.408 0 2.711 0 3.255 0 1.628 0 0.45608 0 1 0.025
1487.121 1789.653 24.117 0 22.681 0 20.994 0 19.908 0 18.93 0 17.531 0 16.663 0 16.441 0 1.436 0 1.687 0 2.064 0 0.978 0 0.22136 0 1 0
1694.745 1184.32 21.975 0 21.096 0 19.581 0 18.639 0 17.697 0 16.36 0 15.678 0 15.445 0 0.879 0 1.515 0 1.884 0 0.942 0 -0.2118 0 1 0
1457.474 932.953 22.029 0 21.233 0 19.776 0 18.851 0 17.902 0 16.575 0 15.958 0 15.716 0 0.796 0 1.457 0 1.874 0 0.949 0 -0.25304 0 1 0.05833
999.192 1443.96 22.347 0 21.38 0 19.739 0 18.694 0 17.61 0 16.083 0 15.398 0 15.111 0 0.967 0 1.641 0 2.129 0 1.084 0 -0.21452 0 1 0.04167
483.001 1015.508 24.108 0 22.514 0 20.826 0 19.634 0 18.207 0 16.848 0 16.259 0 15.983 0 1.594 0 1.688 0 2.619 0 1.427 0 0.37864 0 1 0.16667
436.557 341.142 23.532 0 22.233 0 20.535 0 19.474 0 18.473 0 17.024 0 16.19 0 15.95 0 1.299 0 1.698 0 2.062 0 1.001 0 0.07644 0 1 0.21667
701.376 966.716 14.128 0 13.891 0 13.131 0 12.659 0 12.209 0 11.612 0 11.251 0 11.168 0 0.237 0 0.76 0 0.922 0 0.45 0 -0.3102 0 1 0.15833
1863.12 65.053 23.605 0 22.571 0 20.915 0 19.895 0 18.875 0 17.423 0 16.704 0 16.448 0 1.034 0 1.656 0 2.04 0 1.02 0 -0.15832 0 1 0.00833
144.675 1328.931 21.813 0 20.924 0 19.395 0 18.448 0 17.498 0 16.156 0 15.497 0 15.26 0 0.889 0 1.529 0 1.897 0 0.95 0 -0.21188 0 1 0
89.325 408.174 22.949 0 21.945 0 20.263 0 19.204 0 18.117 0 16.581 0 15.875 0 15.591 0 1.004 0 1.682 0 2.146 0 1.087 0 -0.20704 0 1 0.30833
479.554 390.749 21.291 0 20.036 0 18.592 0 17.651 0 16.836 0 15.713 0 14.932 0 14.772 0 1.255 0 1.444 0 1.756 0 0.815 0 0.21532 0 1 0
1821.695 1867.088 21.273 0 20.511 0 19.113 0 18.233 0 17.338 0 16.088 0 15.496 0 15.272 0 0.762 0 1.398 0 1.775 0 0.895 0 -0.24456 0 1 0
1123.735 558.878 19.632 0 18.929 0 17.617 0 16.8 0 15.981 0 14.838 0 14.272 0 14.073 0 0.703 0 1.312 0 1.636 0 0.819 0 -0.24164 0 1 0
310.668 1124.909 20.182 0 19.496 0 18.201 0 17.39 0 16.573 0 15.439 0 14.888 0 14.689 0 0.686 0 1.295 0 1.628 0 0.817 0 -0.2464 0 1 0.01667
1864.851 499.445 21.897 0 21.077 0 19.614 0 18.701 0 17.777 0 16.482 0 15.864 0 15.633 0 0.82 0 1.463 0 1.837 0 0.924 0 -0.23336 0 1 0.05
1038.341 287.718 21.698 0 20.272 0 18.409 0 17.295 0 16.211 0 14.63 0 13.786 0 13.518 0 1.426 0 1.863 0 2.198 0 1.084 0 0.08464 0 1 0
821.895 3.991 22.934 0 21.902 0 20.205 0 19.136 0 18.038 0 16.484 0 15.777 0 15.487 0 1.032 0 1.697 0 2.167 0 1.098 0 -0.18984 0 1 0.28333
1955.956 544.924 18.321 0 17.714 0 16.612 0 15.964 0 15.369 0 14.538 0 14.023 0 13.907 0 0.607 0 1.102 0 1.243 0 0.595 0 -0.18644 0 1 0
1871.972 1468.293 20.163 0 20.639 0 20.08 0 19.639 0 19.182 0 18.656 0 18.463 0 18.367 0 -0.476 0 0.559 0 0.898 0 0.457 0 -0.87848 0 1 0
579.346 1106.962 22.873 0 21.877 0 20.228 0 19.187 0 18.118 0 16.61 0 15.93 0 15.648 0 0.996 0 1.649 0 2.11 0 1.069 0 -0.19128 0 1 0.30833
1140.782 483.955 23.913 0 22.734 0 20.868 0 19.686 0 18.46 0 16.722 0 15.961 0 15.629 0 1.179 0 1.866 0 2.408 0 1.226 0 -0.16452 0 1 0.025
391.759 718.412 22.066 0 20.685 0 19.113 0 18.094 0 17.185 0 15.92 0 15.093 0 14.904 0 1.381 0 1.572 0 1.928 0 0.909 0 0.24916 0 1 0.1
25.968 5.733 24.189 0 22.875 0 20.896 0 19.652 0 18.365 0 16.53 0 15.727 0 15.375 0 1.314 0 1.979 0 2.531 0 1.287 0 -0.11088 0 1 0.20833
82.972 68.502 22.149 0 21.045 0 19.455 0 18.494 0 17.571 0 16.246 0 15.539 0 15.318 0 1.104 0 1.59 0 1.884 0 0.923 0 -0.0408 0 1 0.03333
464.404 1635.982 21.167 0 20.309 0 18.839 0 17.924 0 17.001 0 15.708 0 15.095 0 14.863 0 0.858 0 1.47 0 1.838 0 0.923 0 -0.2004 0 1 0.04167
565.32 780.693 19.513 0 18.628 0 17.377 0 16.636 0 15.978 0 15.035 0 14.434 0 14.302 0 0.885 0 1.251 0 1.399 0 0.658 0 -0.01572 0 1 0
1457.413 1957.247 20.128 0 19.434 0 18.165 0 17.393 0 16.641 0 15.595 0 15.049 0 14.876 0 0.694 0 1.269 0 1.524 0 0.752 0 -0.21968 0 1 0
330.45 1974.058 22.654 0 21.317 0 19.74 0 18.764 0 17.894 0 16.632 0 15.864 0 15.671 0 1.337 0 1.577 0 1.846 0 0.87 0 0.20156 0 1 0.00833
1833.651 165.291 20.28 0 19.503 0 18.198 0 17.416 0 16.672 0 15.63 0 15.072 0 14.903 0 0.777 0 1.305 0 1.526 0 0.744 0 -0.1626 0 1 0.00833
940.671 452.495 24.095 0 22.812 0 20.908 0 19.724 0 18.519 0 16.807 0 16.048 0 15.724 0 1.283 0 1.904 0 2.389 0 1.205 0 -0.08788 0 1 0.69167
44.44 1357.285 26.864 0 23.599 0 20.13 0 17.907 0 15.552 0 12.275 0 10.711 0 10.101 0 3.265 0 3.469 0 4.578 0 2.355 0 0.76732 0 1 0.01667
323.511 2039.8 18.497 0 17.838 0 16.656 0 15.943 0 15.262 0 14.324 0 13.837 0 13.682 0 0.659 0 1.182 0 1.394 0 0.681 0 -0.19204 0 1 0
1385.057 1792.078 19.695 0 18.862 0 17.616 0 16.836 0 16.135 0 15.138 0 14.46 0 14.308 0 0.833 0 1.246 0 1.481 0 0.701 0 -0.06412 0 1 0
12.773 1352.669 22.496 0 21.629 0 20.079 0 19.06 0 17.979 0 16.462 0 15.805 0 15.516 0 0.867 0 1.55 0 2.1 0 1.081 0 -0.249 0 1 0.025
54.392 775.885 22.421 0 21.394 0 19.936 0 19.032 0 18.186 0 16.964 0 16.217 0 16.024 0 1.027 0 1.458 0 1.75 0 0.846 0 -0.02276 0 1 0.03333
365.019 1625.179 18.675 0 17.368 0 15.579 0 14.522 0 13.478 0 11.954 0 11.098 0 10.848 0 1.307 0 1.789 0 2.101 0 1.044 0 0.01892 0 1 0.01667
369.723 858.97 17.484 0 17.16 0 16.257 0 15.667 0 15.065 0 14.252 0 13.836 0 13.703 0 0.324 0 0.903 0 1.192 0 0.602 0 -0.32616 0 1 0
828.982 387.287 23.834 0 22.559 0 20.941 0 19.909 0 18.967 0 17.605 0 16.767 0 16.546 0 1.275 0 1.618 0 1.974 0 0.942 0 0.11004 0 1 0.03333
1285.321 2007.847 18.533 0 18.132 0 17.137 0 16.486 0 15.817 0 14.905 0 14.457 0 14.302 0 0.401 0 0.995 0 1.32 0 0.669 0 -0.3154 0 1 0.00833
1896.137 246.57 22.442 0 21.468 0 19.81 0 18.732 0 17.597 0 15.993 0 15.284 0 14.98 0 0.974 0 1.658 0 2.213 0 1.135 0 -0.21976 0 1 0
102.929 1838.063 23.009 0 21.768 0 20.22 0 19.186 0 18.263 0 17.072 0 16.346 0 16.132 0 1.241 0 1.548 0 1.957 0 0.923 0 0.12644 0 1 0.00833
2031.769 1502.186 22.913 0 22.039 0 20.491 0 19.479 0 18.411 0 16.912 0 16.26 0 15.975 0 0.874 0 1.548 0 2.08 0 1.068 0 -0.24056 0 1 0.00833
1848.451 1211.203 15.744 0 13.551 0 11.503 0 10.325 0 9.22 0 7.603 0 6.556 0 6.305 0 2.193 0 2.048 0 2.283 0 1.105 0 0.71844 0 1 0.025
1074.81 1170.172 19.658 0 19.19 0 18.084 0 17.366 0 16.63 0 15.621 0 15.128 0 14.954 0 0.468 0 1.106 0 1.454 0 0.736 0 -0.32832 0 1 0.01667
1123.182 1498.834 21.287 0 20.363 0 19.005 0 18.176 0 17.406 0 16.3 0 15.612 0 15.444 0 0.924 0 1.358 0 1.599 0 0.77 0 -0.05376 0 1 0
97.858 527.274 20.932 0 20.173 0 18.749 0 17.828 0 16.869 0 15.526 0 14.908 0 14.662 0 0.759 0 1.424 0 1.88 0 0.959 0 -0.26628 0 1 0
2041.686 324.516 24.105 0 22.452 0 20.729 0 19.589 0 18.338 0 17.07 0 16.454 0 16.181 0 1.653 0 1.723 0 2.391 0 1.251 0 0.41244 0 1 0.06667
1927.66 1934.81 23.219 0 22.376 0 20.817 0 19.813 0 18.766 0 17.298 0 16.631 0 16.359 0 0.843 0 1.559 0 2.051 0 1.047 0 -0.27948 0 1 0.01667
1327.359 278.323 22.495 0 21.493 0 19.812 0 18.726 0 17.587 0 15.977 0 15.264 0 14.959 0 1.002 0 1.681 0 2.225 0 1.139 0 -0.20832 0 1 0
487.862 833.582 20.962 0 20.366 0 19.092 0 18.278 0 17.446 0 16.294 0 15.731 0 15.529 0 0.596 0 1.274 0 1.646 0 0.832 0 -0.32128 0 1 0.00833
1965.246 1109.219 22.856 0 21.87 0 20.274 0 19.283 0 18.303 0 16.897 0 16.145 0 15.903 0 0.986 0 1.596 0 1.971 0 0.98 0 -0.16312 0 1 0
190.646 200.028 20.25 0 19.601 0 18.324 0 17.496 0 16.639 0 15.448 0 14.894 0 14.679 0 0.649 0 1.277 0 1.685 0 0.857 0 -0.27044 0 1 0.00833
266.818 1048.711 22.194 0 21.347 0 19.811 0 18.815 0 17.772 0 16.309 0 15.661 0 15.386 0 0.847 0 1.536 0 2.039 0 1.043 0 -0.25892 0 1 0.23333
581.145 641.395 21.795 0 21.022 0 19.611 0 18.693 0 17.733 0 16.392 0 15.798 0 15.547 0 0.773 0 1.411 0 1.878 0 0.96 0 -0.24292 0 1 0.03333
2045.593 490.178 22.57 0 21.709 0 20.134 0 19.131 0 18.095 0 16.639 0 15.957 0 15.691 0 0.861 0 1.575 0 2.039 0 1.036 0 -0.273 0 1 0.025
1793.226 343.44 23.644 0 22.657 0 20.957 0 19.882 0 18.779 0 17.21 0 16.454 0 16.167 0 0.987 0 1.7 0 2.178 0 1.103 0 -0.237 0 1 0
1271.25 936.093 22.915 0 22.016 0 20.455 0 19.441 0 18.375 0 16.878 0 16.228 0 15.943 0 0.899 0 1.561 0 2.08 0 1.066 0 -0.22492 0 1 0.00833
1356.426 1626.58 21.062 0 20.362 0 19.044 0 18.239 0 17.448 0 16.338 0 15.733 0 15.551 0 0.7 0 1.318 0 1.596 0 0.791 0 -0.24896 0 1 0.05833
1867.462 1391.558 21.676 0 20.987 0 19.61 0 18.741 0 17.855 0 16.619 0 16.015 0 15.797 0 0.689 0 1.377 0 1.755 0 0.886 0 -0.30244 0 1 0.01667
1809.835 1092.915 19.567 0 19.013 0 17.814 0 17.057 0 16.298 0 15.243 0 14.694 0 14.516 0 0.554 0 1.199 0 1.516 0 0.759 0 -0.30928 0 1 0.025
11.091 1754.391 21.302 0 20.204 0 18.81 0 17.939 0 17.169 0 16.057 0 15.318 0 15.156 0 1.098 0 1.394 0 1.641 0 0.77 0 0.09432 0 1 0.13333
627.899 375.313 22.565 0 21.259 0 19.692 0 18.667 0 17.74 0 16.469 0 15.669 0 15.463 0 1.306 0 1.567 0 1.952 0 0.927 0 0.17776 0 1 0.00833
644.89 1426.384 23.684 0 22.307 0 20.609 0 19.523 0 18.525 0 17.09 0 16.227 0 15.992 0 1.377 0 1.698 0 2.084 0 0.998 0 0.15444 0 1 0.10833
435.616 895.428 21.882 0 21.153 0 19.743 0 18.849 0 17.932 0 16.653 0 16.043 0 15.814 0 0.729 0 1.41 0 1.811 0 0.917 0 -0.2862 0 1 0.00833
1529.33 891.578 20.769 0 19.979 0 18.564 0 17.652 0 16.704 0 15.378 0 14.777 0 14.532 0 0.79 0 1.415 0 1.86 0 0.948 0 -0.2288 0 1 0.04167
289.549 309.336 23.05 0 22.192 0 20.632 0 19.648 0 18.639 0 17.22 0 16.548 0 16.291 0 0.858 0 1.56 0 1.993 0 1.009 0 -0.2652 0 1 0.04167
1249.771 199.814 24.599 0 22.497 0 19.873 0 18.285 0 16.668 0 14.29 0 13.153 0 12.714 0 2.102 0 2.624 0 3.205 0 1.617 0 0.21272 0 1 0
1048.853 919.145 21.454 0 20.751 0 19.388 0 18.54 0 17.686 0 16.494 0 15.891 0 15.686 0 0.703 0 1.363 0 1.702 0 0.854 0 -0.27836 0 1 0
973.129 1472.27 23.402 0 22.243 0 20.547 0 19.505 0 18.485 0 17.015 0 16.234 0 15.982 0 1.159 0 1.696 0 2.062 0 1.02 0 -0.06212 0 1 0
1930.836 32.774 23.248 0 22.266 0 20.623 0 19.591 0 18.555 0 17.071 0 16.311 0 16.047 0 0.982 0 1.643 0 2.068 0 1.036 0 -0.20096 0 1 0
1720.549 907.793 22.566 0 21.651 0 20.069 0 19.048 0 17.983 0 16.484 0 15.823 0 15.54 0 0.915 0 1.582 0 2.086 0 1.065 0 -0.22404 0 1 0.00833
548.884 873.353 23.378 0 22.389 0 20.696 0 19.611 0 18.484 0 16.888 0 16.167 0 15.867 0 0.989 0 1.693 0 2.212 0 1.127 0 -0.22996 0 1 0.04167
1018.539 1138.098 23.764 0 22.637 0 20.809 0 19.637 0 18.41 0 16.667 0 15.899 0 15.566 0 1.127 0 1.828 0 2.399 0 1.227 0 -0.18916 0 1 0.03333
671.501 371.285 21.411 0 20.668 0 19.26 0 18.364 0 17.455 0 16.172 0 15.531 0 15.303 0 0.743 0 1.408 0 1.805 0 0.909 0 -0.27076 0 1 0
502.14 1306.706 20.749 0 20.033 0 18.683 0 17.817 0 16.925 0 15.682 0 15.105 0 14.879 0 0.716 0 1.35 0 1.758 0 0.892 0 -0.256 0 1 0
1162.478 765.164 22.193 0 21.366 0 19.86 0 18.903 0 17.929 0 16.548 0 15.864 0 15.616 0 0.827 0 1.506 0 1.931 0 0.974 0 -0.25732 0 1 0.10833
705.724 355.498 19.125 0 18.589 0 17.448 0 16.718 0 15.978 0 14.958 0 14.461 0 14.284 0 0.536 0 1.141 0 1.47 0 0.74 0 -0.28552 0 1 0.025
390.196 1045.219 22.268 0 20.963 0 19.409 0 18.342 0 17.3 0 16.062 0 15.349 0 15.131 0 1.305 0 1.554 0 2.109 0 1.042 0 0.18612 0 1 0.15833
188.309 1867.28 16.918 0 16.584 0 15.676 0 15.101 0 14.533 0 13.768 0 13.358 0 13.237 0 0.334 0 0.908 0 1.143 0 0.568 0 -0.31976 0 1 0.00833
380.166 325.717 18.701 0 18.254 0 17.199 0 16.53 0 15.862 0 14.949 0 14.481 0 14.329 0 0.447 0 1.055 0 1.337 0 0.668 0 -0.3126 0 1 0
209.622 1850.786 23.708 0 22.3 0 20.613 0 19.522 0 18.52 0 17.103 0 16.247 0 16.015 0 1.408 0 1.687 0 2.093 0 1.002 0 0.19336 0 1 0.10833
1086.685 156.461 18.489 0 17.075 0 15.274 0 14.228 0 13.22 0 11.734 0 10.898 0 10.656 0 1.414 0 1.801 0 2.054 0 1.008 0 0.11728 0 1 0
1894.451 561.733 23.554 0 21.535 0 19.051 0 17.563 0 16.062 0 13.853 0 12.772 0 12.37 0 2.019 0 2.484 0 2.989 0 1.501 0 0.23052 0 1 0
381.397 545.428 23.356 0 22.02 0 20.45 0 19.358 0 18.228 0 16.975 0 16.309 0 16.072 0 1.336 0 1.57 0 2.222 0 1.13 0 0.2056 0 1 0
1015.75 1346.652 19.487 0 18.967 0 17.821 0 17.104 0 16.388 0 15.403 0 14.896 0 14.732 0 0.52 0 1.146 0 1.433 0 0.716 0 -0.30512 0 1 0.03333
248.748 300.485 21.683 0 20.912 0 19.49 0 18.581 0 17.644 0 16.336 0 15.736 0 15.496 0 0.771 0 1.422 0 1.846 0 0.937 0 -0.25284 0 1 0
16.001 334.504 18.301 0 17.855 0 16.815 0 16.158 0 15.502 0 14.606 0 14.148 0 13.999 0 0.446 0 1.04 0 1.313 0 0.656 0 -0.3028 0 1 0
521.701 492.57 18.723 0 17.268 0 15.479 0 14.438 0 13.445 0 11.98 0 11.133 0 10.898 0 1.455 0 1.789 0 2.034 0 0.993 0 0.16692 0 1 0
119.968 1629.337 22.38 0 21.469 0 19.973 0 19.061 0 18.164 0 16.891 0 16.222 0 16.007 0 0.911 0 1.496 0 1.809 0 0.897 0 -0.16612 0 1 0
1109.722 452.7 20.892 0 20.142 0 18.759 0 17.88 0 16.98 0 15.723 0 15.135 0 14.907 0 0.75 0 1.383 0 1.779 0 0.9 0 -0.24576 0 1 0.00833
889.164 642.489 24.892 0 23.206 0 20.958 0 19.585 0 18.198 0 16.177 0 15.197 0 14.829 0 1.686 0 2.248 0 2.76 0 1.387 0 0.06744 0 1 0.025
