x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
982.619 1299.518 21.09 0 20.227 0 18.664 0 17.68 0 16.667 0 15.236 0 14.532 0 14.277 0 0.863 0 1.563 0 1.997 0 1.013 0 -0.26236 0 1 0.03333
524.587 1928.56 19.269 0 18.802 0 17.682 0 16.955 0 16.213 0 15.187 0 14.658 0 14.483 0 0.467 0 1.12 0 1.469 0 0.742 0 -0.3394 0 1 0
680.345 1635.531 19.006 0 17.738 0 15.939 0 14.867 0 13.796 0 12.243 0 11.407 0 11.146 0 1.268 0 1.799 0 2.143 0 1.071 0 -0.02728 0 1 0.09167
393.043 1828.259 21.676 0 20.783 0 19.397 0 18.554 0 17.752 0 16.603 0 15.914 0 15.733 0 0.893 0 1.386 0 1.645 0 0.802 0 -0.10492 0 1 0
698.415 340.569 22.666 0 21.683 0 20.016 0 18.926 0 17.774 0 16.148 0 15.447 0 15.135 0 0.983 0 1.667 0 2.242 0 1.152 0 -0.21724 0 1 0.025
100.385 4.914 19.983 0 18.895 0 17.537 0 16.657 0 15.902 0 14.852 0 14.118 0 13.96 0 1.088 0 1.358 0 1.635 0 0.755 0 0.11024 0 1 0
279.063 100.933 19.501 0 18.913 0 17.756 0 17.061 0 16.399 0 15.473 0 14.904 0 14.766 0 0.588 0 1.157 0 1.357 0 0.662 0 -0.24504 0 1 0.00833
1459.965 1852.416 22.186 0 20.978 0 19.446 0 18.474 0 17.598 0 16.33 0 15.527 0 15.328 0 1.208 0 1.532 0 1.848 0 0.876 0 0.10496 0 1 0.01667
485.593 1593.137 23.764 0 22.723 0 20.967 0 19.83 0 18.634 0 16.942 0 16.201 0 15.879 0 1.041 0 1.756 0 2.333 0 1.196 0 -0.22332 0 1 0.04167
1109.311 1733.492 23.241 0 21.63 0 19.376 0 17.982 0 16.558 0 14.471 0 13.442 0 13.062 0 1.611 0 2.254 0 2.818 0 1.424 0 -0.01188 0 1 0.00833
1739.129 2047.839 23.561 0 22.416 0 20.804 0 19.812 0 18.862 0 17.489 0 16.713 0 16.486 0 1.145 0 1.612 0 1.942 0 0.95 0 -0.01564 0 1 0.04167
260.109 875.389 20.506 0 19.789 0 18.439 0 17.566 0 16.66 0 15.397 0 14.814 0 14.583 0 0.717 0 1.35 0 1.779 0 0.906 0 -0.255 0 1 0.01667
437.01 1807.706 22.633 0 21.846 0 20.351 0 19.399 0 18.418 0 17.043 0 16.395 0 16.146 0 0.787 0 1.495 0 1.933 0 0.981 0 -0.2894 0 1 0.00833
1163.171 132.447 19.193 0 18.738 0 17.651 0 16.954 0 16.248 0 15.281 0 14.794 0 14.631 0 0.455 0 1.087 0 1.403 0 0.706 0 -0.32764 0 1 0
519.168 920.232 22.828 0 21.937 0 20.348 0 19.344 0 18.322 0 16.869 0 16.149 0 15.888 0 0.891 0 1.589 0 2.026 0 1.022 0 -0.25308 0 1 0.00833
1856.508 1526.743 21.558 0 20.41 0 18.686 0 17.64 0 16.597 0 15.096 0 14.314 0 14.056 0 1.148 0 1.724 0 2.089 0 1.043 0 -0.09328 0 1 0
613.041 394.034 20.62 0 19.924 0 18.602 0 17.779 0 16.971 0 15.825 0 15.185 0 14.995 0 0.696 0 1.322 0 1.631 0 0.808 0 -0.25584 0 1 0.00833
1128.568 1955.366 22.059 0 20.695 0 19.156 0 18.109 0 17.014 0 15.854 0 15.239 0 15.003 0 1.364 0 1.539 0 2.142 0 1.095 0 0.25592 0 1 0.01667
1855.072 1960.628 18.941 0 18.486 0 17.402 0 16.732 0 16.073 0 15.169 0 14.672 0 14.529 0 0.455 0 1.084 0 1.329 0 0.659 0 -0.32548 0 1 0
1290.851 800.876 22.981 0 21.717 0 20.078 0 19.056 0 18.104 0 16.721 0 15.909 0 15.685 0 1.264 0 1.639 0 1.974 0 0.952 0 0.08392 0 1 0.175
675.31 934.26 22.98 0 21.621 0 20.007 0 18.934 0 17.941 0 16.638 0 15.844 0 15.624 0 1.359 0 1.614 0 2.066 0 0.993 0 0.19692 0 1 0.01667
998.78 667.579 16.51 0 15.3 0 13.731 0 12.84 0 11.997 0 10.761 0 10.016 0 9.828 0 1.21 0 1.569 0 1.734 0 0.843 0 0.08032 0 1 0
1339.761 1986.228 20.156 0 19.565 0 18.338 0 17.557 0 16.762 0 15.662 0 15.129 0 14.937 0 0.591 0 1.227 0 1.576 0 0.795 0 -0.29244 0 1 0
1677.565 1073.983 22.363 0 21.524 0 20.013 0 19.045 0 18.041 0 16.634 0 15.996 0 15.735 0 0.839 0 1.511 0 1.972 0 1.004 0 -0.24892 0 1 0.01667
1691.122 1710.853 20.292 0 19.599 0 18.263 0 17.417 0 16.557 0 15.355 0 14.772 0 14.56 0 0.693 0 1.336 0 1.706 0 0.86 0 -0.26892 0 1 0
472.64 865.32 19.434 0 18.419 0 16.899 0 15.996 0 15.123 0 13.864 0 13.151 0 12.95 0 1.015 0 1.52 0 1.776 0 0.873 0 -0.0794 0 1 0
1122.931 1380.095 23.248 0 22.155 0 20.559 0 19.585 0 18.643 0 17.29 0 16.552 0 16.326 0 1.093 0 1.596 0 1.916 0 0.942 0 -0.05612 0 1 0.00833
565 1537.946 21.504 0 20.69 0 19.226 0 18.315 0 17.401 0 16.112 0 15.464 0 15.239 0 0.814 0 1.464 0 1.825 0 0.914 0 -0.24008 0 1 0
1173.459 1095.441 21.838 0 20.017 0 17.779 0 16.452 0 15.134 0 13.191 0 12.195 0 11.852 0 1.821 0 2.238 0 2.645 0 1.318 0 0.20964 0 1 0.00833
685.522 629.418 23.877 0 22.355 0 20.675 0 19.53 0 18.259 0 16.941 0 16.298 0 16.021 0 1.522 0 1.68 0 2.416 0 1.271 0 0.3124 0 1 0
1351.863 673.84 16.818 0 16.361 0 15.389 0 14.82 0 14.304 0 13.591 0 13.114 0 13.023 0 0.457 0 0.972 0 1.085 0 0.516 0 -0.24284 0 1 0
1538.216 802.964 22.627 0 21.259 0 19.65 0 18.612 0 17.687 0 16.375 0 15.536 0 15.332 0 1.368 0 1.609 0 1.963 0 0.925 0 0.20952 0 1 0.025
624.759 834.26 20.539 0 18.469 0 16.21 0 14.882 0 13.592 0 11.677 0 10.613 0 10.286 0 2.07 0 2.259 0 2.618 0 1.29 0 0.44352 0 1 0.15833
1082.848 1167.623 20.754 0 18.547 0 16.188 0 14.807 0 13.461 0 11.458 0 10.363 0 10.017 0 2.207 0 2.359 0 2.727 0 1.346 0 0.50852 0 1 0.16667
306.743 647.87 18.391 0 17.799 0 16.675 0 15.993 0 15.357 0 14.457 0 13.881 0 13.748 0 0.592 0 1.124 0 1.318 0 0.636 0 -0.21728 0 1 0.00833
1398.553 1399.05 20.078 0 19.276 0 18.014 0 17.26 0 16.563 0 15.571 0 14.963 0 14.817 0 0.802 0 1.262 0 1.451 0 0.697 0 -0.10664 0 1 0.1
1730.79 1079.13 23.176 0 21.806 0 20.145 0 19.089 0 18.126 0 16.739 0 15.893 0 15.672 0 1.37 0 1.661 0 2.019 0 0.963 0 0.17408 0 1 0
85.738 1527.068 21.94 0 21.02 0 19.493 0 18.554 0 17.624 0 16.301 0 15.615 0 15.388 0 0.92 0 1.527 0 1.869 0 0.93 0 -0.17944 0 1 0.05
1381.361 1078.315 19.569 0 18.536 0 17.215 0 16.402 0 15.694 0 14.668 0 13.975 0 13.833 0 1.033 0 1.321 0 1.521 0 0.708 0 0.08188 0 1 0.08333
712.963 1240.027 21.92 0 21.09 0 19.637 0 18.744 0 17.855 0 16.602 0 15.969 0 15.753 0 0.83 0 1.453 0 1.782 0 0.889 0 -0.21616 0 1 0
196.714 1884.924 21.046 0 20.244 0 18.808 0 17.907 0 16.997 0 15.715 0 15.082 0 14.854 0 0.802 0 1.436 0 1.811 0 0.91 0 -0.23192 0 1 0.19167
1449.548 781.269 23.754 0 22.322 0 20.664 0 19.592 0 18.632 0 17.274 0 16.414 0 16.203 0 1.432 0 1.658 0 2.032 0 0.96 0 0.23824 0 1 0.04167
903.12 1843.9 19.015 0 18.395 0 17.179 0 16.422 0 15.664 0 14.614 0 14.087 0 13.907 0 0.62 0 1.216 0 1.515 0 0.758 0 -0.25552 0 1 0.05
467.981 348.151 20.494 0 19.61 0 18.098 0 17.158 0 16.205 0 14.863 0 14.216 0 13.976 0 0.884 0 1.512 0 1.893 0 0.953 0 -0.20464 0 1 0.31667
1599.622 1163.394 23.449 0 22.432 0 20.783 0 19.765 0 18.744 0 17.293 0 16.588 0 16.329 0 1.017 0 1.649 0 2.039 0 1.021 0 -0.17028 0 1 0
342.237 1532.012 20.144 0 19.407 0 18.055 0 17.217 0 16.378 0 15.206 0 14.624 0 14.42 0 0.737 0 1.352 0 1.677 0 0.839 0 -0.23644 0 1 0.1
1336.189 1301.619 23.131 0 22.005 0 20.226 0 19.111 0 17.966 0 16.341 0 15.605 0 15.301 0 1.126 0 1.779 0 2.26 0 1.145 0 -0.15488 0 1 0.06667
2044.357 178.525 20.661 0 19.938 0 18.608 0 17.787 0 16.971 0 15.834 0 15.266 0 15.07 0 0.723 0 1.33 0 1.637 0 0.816 0 -0.2346 0 1 0.00833
1185.003 655.147 23.556 0 21.398 0 18.887 0 17.377 0 15.881 0 13.667 0 12.552 0 12.152 0 2.158 0 2.511 0 3.006 0 1.496 0 0.35008 0 1 0.00833
59.353 233.83 20.35 0 19.126 0 17.741 0 16.843 0 16.065 0 15.002 0 14.244 0 14.1 0 1.224 0 1.385 0 1.676 0 0.778 0 0.2268 0 1 0
1355.196 1427.968 23.618 0 22.169 0 20.497 0 19.357 0 18.234 0 16.823 0 15.995 0 15.766 0 1.449 0 1.672 0 2.263 0 1.123 0 0.24516 0 1 0
926.947 1098.67 24.5 0 22.153 0 19.482 0 17.886 0 16.297 0 13.945 0 12.794 0 12.361 0 2.347 0 2.671 0 3.185 0 1.589 0 0.42388 0 1 0.01667
1341.187 1379.512 21.812 0 20.631 0 19.144 0 18.242 0 17.433 0 16.26 0 15.558 0 15.379 0 1.181 0 1.487 0 1.711 0 0.809 0 0.11036 0 1 0.03333
713.743 26.017 22.402 0 21.131 0 19.664 0 18.602 0 17.47 0 16.196 0 15.454 0 15.258 0 1.271 0 1.467 0 2.194 0 1.132 0 0.21476 0 1 0.03333
292.053 1441.12 18.796 0 18.463 0 17.473 0 16.823 0 16.157 0 15.253 0 14.788 0 14.639 0 0.333 0 0.99 0 1.316 0 0.666 0 -0.3798 0 1 0
756.403 559.293 18.611 0 18.187 0 17.137 0 16.501 0 15.889 0 15.045 0 14.519 0 14.395 0 0.424 0 1.05 0 1.248 0 0.612 0 -0.332 0 1 0.03333
1826.716 275.763 20.391 0 19.794 0 18.556 0 17.742 0 16.891 0 15.71 0 15.162 0 14.95 0 0.597 0 1.238 0 1.665 0 0.851 0 -0.29436 0 1 0.00833
1629.096 1157.453 22.594 0 21.865 0 20.41 0 19.461 0 18.468 0 17.081 0 16.443 0 16.19 0 0.729 0 1.455 0 1.942 0 0.993 0 -0.3186 0 1 0.00833
238.71 1503.855 23.042 0 21.799 0 20.256 0 19.229 0 18.312 0 17.168 0 16.498 0 16.276 0 1.243 0 1.543 0 1.944 0 0.917 0 0.13204 0 1 0.04167
1468.659 600.533 21.792 0 21.117 0 19.754 0 18.862 0 17.929 0 16.632 0 16.035 0 15.799 0 0.675 0 1.363 0 1.825 0 0.933 0 -0.30636 0 1 0.025
1020.797 203.951 23.354 0 22.477 0 20.868 0 19.843 0 18.797 0 17.306 0 16.548 0 16.279 0 0.877 0 1.609 0 2.071 0 1.046 0 -0.28148 0 1 0
483.641 1537.557 15.38 0 15.131 0 14.292 0 13.753 0 13.22 0 12.502 0 12.084 0 11.979 0 0.249 0 0.839 0 1.072 0 0.533 0 -0.35508 0 1 0.225
1284.763 826.148 23.544 0 22.571 0 20.879 0 19.82 0 18.737 0 17.201 0 16.454 0 16.176 0 0.973 0 1.692 0 2.142 0 1.083 0 -0.24524 0 1 0.01667
1150.505 144.487 20.412 0 19.758 0 18.465 0 17.624 0 16.749 0 15.532 0 14.966 0 14.746 0 0.654 0 1.293 0 1.716 0 0.875 0 -0.27696 0 1 0.00833
1438.369 1209.572 23.548 0 22.589 0 20.93 0 19.85 0 18.711 0 17.106 0 16.408 0 16.102 0 0.959 0 1.659 0 2.219 0 1.139 0 -0.23548 0 1 0.03333
813.308 1025.783 23.393 0 22.027 0 20.365 0 19.28 0 18.305 0 16.954 0 16.117 0 15.889 0 1.366 0 1.662 0 2.06 0 0.975 0 0.16936 0 1 0.00833
869.511 1951.231 22.771 0 21.51 0 19.972 0 18.933 0 17.972 0 16.795 0 16.104 0 15.888 0 1.261 0 1.538 0 2 0 0.961 0 0.15364 0 1 0
973.355 1175.852 20.609 0 19.585 0 18.208 0 17.354 0 16.584 0 15.47 0 14.746 0 14.58 0 1.024 0 1.377 0 1.624 0 0.77 0 0.03256 0 1 0.025
296.454 1714.622 21.337 0 20.476 0 19.083 0 18.222 0 17.398 0 16.221 0 15.52 0 15.327 0 0.861 0 1.393 0 1.685 0 0.824 0 -0.14196 0 1 0.00833
1603.058 1597.38 20.147 0 19.548 0 18.304 0 17.525 0 16.762 0 15.683 0 15.062 0 14.885 0 0.599 0 1.244 0 1.542 0 0.763 0 -0.29668 0 1 0
325.006 542.033 21.931 0 21.164 0 19.758 0 18.894 0 18.035 0 16.825 0 16.181 0 15.977 0 0.767 0 1.406 0 1.723 0 0.859 0 -0.24532 0 1 0
1135.664 439.788 16.741 0 16.465 0 15.597 0 15.041 0 14.49 0 13.75 0 13.344 0 13.23 0 0.276 0 0.868 0 1.107 0 0.551 0 -0.34896 0 1 0.55
753.357 541.658 22.167 0 21.269 0 19.677 0 18.649 0 17.575 0 16.064 0 15.39 0 15.107 0 0.898 0 1.592 0 2.102 0 1.074 0 -0.24824 0 1 0
889.201 1270.287 17.583 0 17.266 0 16.322 0 15.739 0 15.174 0 14.409 0 13.96 0 13.848 0 0.317 0 0.944 0 1.148 0 0.565 0 -0.36268 0 1 0.3
1124.196 118.878 23.062 0 21.705 0 20.072 0 19.001 0 18.038 0 16.719 0 15.894 0 15.675 0 1.357 0 1.633 0 2.034 0 0.963 0 0.18124 0 1 0.00833
200.702 1364.47 23.953 0 22.628 0 20.894 0 19.803 0 18.773 0 17.276 0 16.418 0 16.167 0 1.325 0 1.734 0 2.121 0 1.03 0 0.07652 0 1 0.01667
1728.549 270.86 20.516 0 19.385 0 17.718 0 16.72 0 15.735 0 14.313 0 13.536 0 13.3 0 1.131 0 1.667 0 1.983 0 0.985 0 -0.06924 0 1 0.00833
1437.617 860.724 21.627 0 20.93 0 19.554 0 18.674 0 17.767 0 16.504 0 15.907 0 15.681 0 0.697 0 1.376 0 1.787 0 0.907 0 -0.29372 0 1 0.00833
103.895 1683.603 22.984 0 22.03 0 20.383 0 19.325 0 18.222 0 16.667 0 15.97 0 15.678 0 0.954 0 1.647 0 2.161 0 1.103 0 -0.23184 0 1 0.05833
1643.579 977.909 23.531 0 22.175 0 20.559 0 19.504 0 18.565 0 17.264 0 16.431 0 16.221 0 1.356 0 1.616 0 1.994 0 0.939 0 0.19248 0 1 0.01667
1969.428 1799.374 23.548 0 22.141 0 20.457 0 19.358 0 18.362 0 16.976 0 16.123 0 15.894 0 1.407 0 1.684 0 2.095 0 0.996 0 0.19452 0 1 0.00833
1318.445 1951.488 21.592 0 20.879 0 19.503 0 18.647 0 17.787 0 16.583 0 15.97 0 15.764 0 0.713 0 1.376 0 1.716 0 0.86 0 -0.27772 0 1 0.01667
1194.818 1859.534 23.183 0 22.247 0 20.673 0 19.702 0 18.731 0 17.353 0 16.652 0 16.412 0 0.936 0 1.574 0 1.942 0 0.971 0 -0.19728 0 1 0
1212.527 634.655 22.78 0 21.868 0 20.269 0 19.238 0 18.166 0 16.649 0 15.949 0 15.666 0 0.912 0 1.599 0 2.103 0 1.072 0 -0.23928 0 1 0.00833
474.109 1003.385 20.617 0 20.004 0 18.74 0 17.955 0 17.17 0 16.08 0 15.512 0 15.33 0 0.613 0 1.264 0 1.57 0 0.785 0 -0.29708 0 1 0.01667
282.406 1019.56 21.334 0 20.658 0 19.311 0 18.466 0 17.611 0 16.419 0 15.826 0 15.619 0 0.676 0 1.347 0 1.7 0 0.855 0 -0.29384 0 1 0.1
1919.929 953.015 22.17 0 21.401 0 19.947 0 19.025 0 18.077 0 16.752 0 16.125 0 15.887 0 0.769 0 1.454 0 1.87 0 0.948 0 -0.27788 0 1 0.03333
1978.783 1407.094 22.261 0 21.008 0 19.503 0 18.498 0 17.591 0 16.416 0 15.661 0 15.471 0 1.253 0 1.505 0 1.912 0 0.907 0 0.1694 0 1 0.00833
1659.58 1748.994 23.35 0 22.167 0 20.569 0 19.583 0 18.655 0 17.311 0 16.534 0 16.316 0 1.183 0 1.598 0 1.914 0 0.928 0 0.03244 0 1 0
1171.738 832.629 22.33 0 21.468 0 19.926 0 18.956 0 17.97 0 16.574 0 15.882 0 15.633 0 0.862 0 1.542 0 1.956 0 0.986 0 -0.24824 0 1 0.01667
281.294 748.628 21.676 0 20.912 0 19.486 0 18.573 0 17.631 0 16.314 0 15.706 0 15.465 0 0.764 0 1.426 0 1.855 0 0.942 0 -0.26272 0 1 0.025
898.782 579.827 22.954 0 22.071 0 20.498 0 19.492 0 18.447 0 16.98 0 16.316 0 16.043 0 0.883 0 1.573 0 2.051 0 1.045 0 -0.24956 0 1 0.00833
358.089 1838.807 15.731 0 15.386 0 14.474 0 13.932 0 13.431 0 12.751 0 12.304 0 12.216 0 0.345 0 0.912 0 1.043 0 0.501 0 -0.31164 0 1 0.11667
847.061 1286.891 20.286 0 19.457 0 18.181 0 17.415 0 16.708 0 15.699 0 15.07 0 14.921 0 0.829 0 1.276 0 1.473 0 0.707 0 -0.08972 0 1 0.09167
296.542 1148.772 23.113 0 22.072 0 20.41 0 19.382 0 18.357 0 16.891 0 16.144 0 15.887 0 1.041 0 1.662 0 2.053 0 1.025 0 -0.15564 0 1 0.00833
1732.279 1554.092 21.464 0 20.65 0 19.165 0 18.222 0 17.253 0 15.895 0 15.264 0 15.016 0 0.814 0 1.485 0 1.912 0 0.969 0 -0.2552 0 1 0
1263.001 1485.782 18.211 0 17.789 0 16.761 0 16.131 0 15.519 0 14.683 0 14.212 0 14.084 0 0.422 0 1.028 0 1.242 0 0.612 0 -0.31816 0 1 0.05
884.771 510.609 19.628 0 18.734 0 17.489 0 16.738 0 16.073 0 15.117 0 14.477 0 14.346 0 0.894 0 1.245 0 1.416 0 0.665 0 -0.0024 0 1 0
1540.101 1785.818 24.102 0 22.668 0 20.981 0 19.896 0 18.92 0 17.521 0 16.653 0 16.432 0 1.434 0 1.687 0 2.061 0 0.976 0 0.21936 0 1 0.11667
690.995 492.016 19.553 0 18.98 0 17.789 0 17.041 0 16.29 0 15.252 0 14.731 0 14.554 0 0.573 0 1.191 0 1.499 0 0.751 0 -0.28452 0 1 0
1052.78 1421.96 20.876 0 20.104 0 18.705 0 17.815 0 16.901 0 15.623 0 15.03 0 14.797 0 0.772 0 1.399 0 1.804 0 0.914 0 -0.23528 0 1 0.20833
1102.187 724.785 19.977 0 19.32 0 18.04 0 17.24 0 16.44 0 15.321 0 14.742 0 14.551 0 0.657 0 1.28 0 1.6 0 0.8 0 -0.2646 0 1 0
1613.241 801.587 23.553 0 22.518 0 20.796 0 19.705 0 18.575 0 16.977 0 16.26 0 15.96 0 1.035 0 1.722 0 2.221 0 1.13 0 -0.20484 0 1 0.10833
530.831 413.61 23.333 0 22.237 0 20.462 0 19.336 0 18.166 0 16.509 0 15.772 0 15.458 0 1.096 0 1.775 0 2.296 0 1.17 0 -0.182 0 1 0.075
1543.789 312.497 25.629 0 23.304 0 20.512 0 18.826 0 17.113 0 14.587 0 13.389 0 12.918 0 2.325 0 2.792 0 3.399 0 1.713 0 0.31476 0 1 0.03333
1158.688 520.662 23.284 0 21.956 0 20.389 0 19.295 0 18.17 0 16.894 0 16.197 0 15.968 0 1.328 0 1.567 0 2.219 0 1.125 0 0.19976 0 1 0
1417.086 1733.822 23.019 0 21.648 0 20.063 0 19.033 0 18.117 0 16.843 0 16.011 0 15.817 0 1.371 0 1.585 0 1.946 0 0.916 0 0.2298 0 1 0
137.999 1717.626 23.036 0 22.096 0 20.496 0 19.498 0 18.484 0 17.052 0 16.372 0 16.114 0 0.94 0 1.6 0 2.012 0 1.014 0 -0.212 0 1 0.00833
1204.785 1508.959 23.747 0 22.303 0 20.615 0 19.474 0 18.368 0 16.968 0 16.152 0 15.917 0 1.444 0 1.688 0 2.247 0 1.106 0 0.22864 0 1 0.00833
352.937 1231.357 24.17 0 22.703 0 20.999 0 19.904 0 18.918 0 17.504 0 16.629 0 16.406 0 1.467 0 1.704 0 2.081 0 0.986 0 0.24012 0 1 0.15
702.108 986.966 19.386 0 18.779 0 17.599 0 16.885 0 16.196 0 15.241 0 14.717 0 14.566 0 0.607 0 1.18 0 1.403 0 0.689 0 -0.2426 0 1 0.025
670.469 1451.225 23.179 0 22.184 0 20.558 0 19.552 0 18.541 0 17.109 0 16.42 0 16.164 0 0.995 0 1.626 0 2.017 0 1.011 0 -0.17572 0 1 0
667.792 1501.893 21.1 0 19.966 0 18.559 0 17.697 0 16.939 0 15.838 0 15.129 0 14.971 0 1.134 0 1.407 0 1.62 0 0.758 0 0.12096 0 1 0.01667
328.471 1464.23 23.797 0 22.284 0 20.555 0 19.423 0 18.374 0 16.931 0 16.051 0 15.821 0 1.513 0 1.729 0 2.181 0 1.049 0 0.26812 0 1 0.03333
1273.688 968.288 23.895 0 22.473 0 20.772 0 19.711 0 18.743 0 17.335 0 16.509 0 16.285 0 1.422 0 1.701 0 2.029 0 0.968 0 0.19728 0 1 0.00833
1982.586 1873.033 23.772 0 22.677 0 20.954 0 19.887 0 18.813 0 17.288 0 16.571 0 16.293 0 1.095 0 1.723 0 2.141 0 1.074 0 -0.14556 0 1 0
1780.433 266.889 22.825 0 21.69 0 20.018 0 18.994 0 17.996 0 16.563 0 15.831 0 15.583 0 1.135 0 1.672 0 2.022 0 0.998 0 -0.06884 0 1 0.04167
191.778 797.219 19.578 0 20.128 0 19.724 0 19.39 0 19.052 0 18.699 0 18.564 0 18.505 0 -0.55 0 0.404 0 0.672 0 0.338 0 -0.84088 0 1 0
811.128 1222.084 23.202 0 21.823 0 20.185 0 19.174 0 18.262 0 16.936 0 16.156 0 15.947 0 1.379 0 1.638 0 1.923 0 0.912 0 0.19964 0 1 0
1582.894 459.435 22.982 0 21.828 0 20.327 0 19.353 0 18.494 0 17.303 0 16.54 0 16.334 0 1.154 0 1.501 0 1.833 0 0.859 0 0.07328 0 1 0
19.309 675.67 22.896 0 21.926 0 20.42 0 19.496 0 18.598 0 17.311 0 16.575 0 16.362 0 0.97 0 1.506 0 1.822 0 0.898 0 -0.11432 0 1 0.05
840.228 1069.515 23.344 0 22.115 0 20.554 0 19.555 0 18.654 0 17.354 0 16.532 0 16.324 0 1.229 0 1.561 0 1.9 0 0.901 0 0.10508 0 1 0.025
195.869 2006.507 19.746 0 19.286 0 18.172 0 17.444 0 16.692 0 15.662 0 15.157 0 14.98 0 0.46 0 1.114 0 1.48 0 0.752 0 -0.34208 0 1 0.00833
816.128 1336.889 19.455 0 18.882 0 17.683 0 16.896 0 16.075 0 14.94 0 14.41 0 14.206 0 0.573 0 1.199 0 1.608 0 0.821 0 -0.29028 0 1 0
785.66 1010.328 18.826 0 18.432 0 17.41 0 16.743 0 16.058 0 15.125 0 14.658 0 14.501 0 0.394 0 1.022 0 1.352 0 0.685 0 -0.34184 0 1 0
290.358 1619.275 21.13 0 20.524 0 19.232 0 18.43 0 17.628 0 16.509 0 15.908 0 15.722 0 0.606 0 1.292 0 1.604 0 0.802 0 -0.32424 0 1 0.075
675.707 1463.749 22.318 0 21.555 0 20.102 0 19.153 0 18.158 0 16.767 0 16.141 0 15.883 0 0.763 0 1.453 0 1.944 0 0.995 0 -0.28316 0 1 0.025
1316.943 1270.71 20.517 0 19.856 0 18.558 0 17.711 0 16.827 0 15.597 0 15.03 0 14.806 0 0.661 0 1.298 0 1.731 0 0.884 0 -0.27356 0 1 0
1139.488 1258.516 21.439 0 20.775 0 19.428 0 18.553 0 17.644 0 16.378 0 15.789 0 15.561 0 0.664 0 1.347 0 1.784 0 0.909 0 -0.30584 0 1 0.025
691.045 1339.809 22.492 0 20.792 0 18.517 0 17.137 0 15.729 0 13.675 0 12.665 0 12.294 0 1.7 0 2.275 0 2.788 0 1.408 0 0.062 0 1 0.00833
356.532 241.524 24.575 0 22.988 0 20.757 0 19.384 0 17.976 0 15.932 0 14.941 0 14.567 0 1.587 0 2.231 0 2.781 0 1.408 0 -0.01932 0 1 0
1712.365 511 20.948 0 19.772 0 18.319 0 17.352 0 16.499 0 15.395 0 14.684 0 14.496 0 1.176 0 1.453 0 1.82 0 0.853 0 0.12984 0 1 0.01667
1937.195 465.029 22.209 0 21.26 0 19.61 0 18.557 0 17.463 0 15.917 0 15.201 0 14.916 0 0.949 0 1.65 0 2.147 0 1.094 0 -0.239 0 1 0.00833
1911.25 424.864 22.834 0 21.957 0 20.387 0 19.367 0 18.297 0 16.795 0 16.127 0 15.845 0 0.877 0 1.57 0 2.09 0 1.07 0 -0.2534 0 1 0.00833
567.802 1555.41 21.269 0 20.607 0 19.275 0 18.414 0 17.521 0 16.281 0 15.703 0 15.478 0 0.662 0 1.332 0 1.754 0 0.893 0 -0.29704 0 1 0.08333
1160.722 1968.799 21.747 0 21.011 0 19.603 0 18.691 0 17.741 0 16.416 0 15.811 0 15.568 0 0.736 0 1.408 0 1.862 0 0.95 0 -0.27776 0 1 0.00833
1458.582 1129.324 20.983 0 20.039 0 18.701 0 17.881 0 17.134 0 16.057 0 15.366 0 15.207 0 0.944 0 1.338 0 1.567 0 0.747 0 -0.01936 0 1 0.025
20.16 640.71 23.824 0 22.409 0 20.698 0 19.587 0 18.581 0 17.162 0 16.293 0 16.056 0 1.415 0 1.711 0 2.117 0 1.006 0 0.18308 0 1 0.00833
759.811 530.38 21.851 0 21.093 0 19.693 0 18.832 0 17.977 0 16.773 0 16.134 0 15.931 0 0.758 0 1.4 0 1.716 0 0.855 0 -0.25 0 1 0
1029.42 1826.855 22.248 0 21.449 0 19.969 0 19.011 0 18.012 0 16.613 0 15.981 0 15.722 0 0.799 0 1.48 0 1.957 0 0.999 0 -0.2666 0 1 0.01667
903.218 1456.84 20.306 0 19.139 0 17.725 0 16.8 0 16.005 0 14.924 0 14.175 0 14.009 0 1.167 0 1.414 0 1.72 0 0.795 0 0.14892 0 1 0
677.939 94.05 23.145 0 22.195 0 20.536 0 19.496 0 18.431 0 16.924 0 16.202 0 15.929 0 0.95 0 1.659 0 2.105 0 1.065 0 -0.24448 0 1 0.05
471.717 1735.099 22.717 0 21.411 0 19.824 0 18.753 0 17.755 0 16.508 0 15.774 0 15.551 0 1.306 0 1.587 0 2.069 0 0.998 0 0.16336 0 1 0
1868.209 1671.341 21.283 0 20.348 0 18.982 0 18.151 0 17.38 0 16.272 0 15.588 0 15.42 0 0.935 0 1.366 0 1.602 0 0.771 0 -0.04852 0 1 0.00833
2033.33 1124.93 21.571 0 20.422 0 18.694 0 17.644 0 16.597 0 15.089 0 14.3 0 14.042 0 1.149 0 1.728 0 2.097 0 1.047 0 -0.09516 0 1 0
941.151 326.338 22.297 0 20.995 0 19.433 0 18.403 0 17.481 0 16.24 0 15.448 0 15.246 0 1.302 0 1.562 0 1.952 0 0.922 0 0.17736 0 1 0.01667
740.742 1420.956 19.818 0 18.954 0 17.658 0 16.868 0 16.145 0 15.106 0 14.442 0 14.289 0 0.864 0 1.296 0 1.513 0 0.723 0 -0.06912 0 1 0.01667
